station_id,station_name,bin_number,depth,latitude,longitude,station_type
ACT8126,"Fort Lauderdale, New River",1,,26.1122,-80.1197,Subordinate
ACT8141,Bakers Haulover Cut,1,,25.9,-80.1233,Subordinate
ACT8211,"Fowey Rocks Light, 1.5 miles SW of",1,,25.5833,-80.1167,Weak and variable
ACT8216,"Caesar Creek, Biscayne Bay",1,,25.3867,-80.2267,Subordinate
ACT8221,"Long Key, drawbridge east of",1,,24.84,-80.77,Subordinate
ACT8226,Long Key Viaduct,1,,24.8017,-80.865,Subordinate
ACT8241,"No Name Key, northeast of",1,,24.705,-81.3133,Subordinate
ACT8261,"Ft. Taylor, 0.6 mile N of",1,,24.5583,-81.81,Subordinate
ACT8291,Isaac Shoal,1,,24.5583,-82.5367,Subordinate
ACT8296,Southeast Channel,1,,24.627,-82.8512,Subordinate
ACT8301,Southwest Channel,1,,24.6153,-82.9117,Subordinate
ACT8306,"Point Ybel, 0.4 mile northwest of",1,,26.4567,-82.0187,Subordinate
ACT8311,Captiva Pass,1,,26.6093,-82.2223,Subordinate
ACT8316,"Boca Grande Pass, Charlotte Harbor",1,,26.7143,-82.2567,Subordinate
ACT8331,"Cape Haze, 2.3 mi. S of, Charlotte Hbr",1,,26.745,-82.1517,Subordinate
ACT8346,Gasparilla Pass,1,,26.8123,-82.281,Subordinate
ACT8351,Venice Inlet,1,,27.1133,-82.4667,Subordinate
ACT8356,"Blackburn Bay, south end, bridge",1,,27.1233,-82.47,Subordinate
ACT8361,"Little Sarasota Bay, south end, bridge",1,,27.18,-82.495,Subordinate
ACT8371,Big Sarasota Pass,1,,27.3,-82.5633,Subordinate
ACT8376,"Sarasota Bay, south end, bridge",1,,27.3017,-82.5467,Subordinate
ACT8381,New Pass,1,,27.3317,-82.5817,Subordinate
ACT8386,"Golden Gate Point, off",1,,27.3283,-82.5567,Subordinate
ACT8391,Longboat Pass,1,,27.4417,-82.69,Subordinate
ACT8396,"Cortez, north of bridge",1,,27.47,-82.6933,Subordinate
ACT8401,"Egmont Channel, marker '10'",1,15.0,27.6005,-82.8677,Subordinate
ACT8406,Egmont Channel (3 mi. W of Egmont Key Lt.),1,,27.6083,-82.8183,Subordinate
ACT8411,Tampa Bay Entrance (Egmont Channel),1,15.0,27.6043,-82.7603,Harmonic
ACT8416,Southwest Channel (S of Egmont Key),1,15.0,27.5617,-82.7673,Subordinate
ACT8421,Mullet Key Channel entrance,1,,27.6045,-82.7238,Subordinate
ACT8426,Passage Key Inlet (off Bean Pt.),1,15.0,27.5393,-82.7477,Subordinate
ACT8431,"Rattlesnake Key, 3.1 miles west of",1,,27.5533,-82.6883,Subordinate
ACT8436,"Rattlesnake Key, 1.1 miles northwest of",1,,27.5708,-82.6438,Subordinate
ACT8441,"Mullet Key Channel, marker '24'",1,15.0,27.6083,-82.694,Subordinate
ACT8446,Bunces Pass (West of Bayway bridge),1,,27.647,-82.7395,Subordinate
ACT8451,Pine Key (Pinellas Bayway bridge),1,,27.6925,-82.7172,Subordinate
ACT8456,Cats Point (bridge west of),1,,27.7083,-82.7247,Subordinate
ACT8466,"Cut A & B, Channel Junction",1,,27.6388,-82.6255,Subordinate
ACT8471,"Joe Island, 1.8 miles northwest of",1,,27.6125,-82.625,Subordinate
ACT8476,"Harbor Key, 1.3 miles west of",1,,27.6112,-82.5945,Subordinate
ACT8481,2 miles southwest of,1,,27.6758,-82.6588,Weak and variable
ACT8486,"Pinellas Point, 2.6 miles south of",1,,27.6605,-82.6417,Subordinate
ACT8491,"Pinellas Point, 0.5 mile southeast of",1,,27.697,-82.6325,Subordinate
ACT8496,"Pinellas Point, 1.9 miles SE of",1,,27.6847,-82.6097,Subordinate
ACT8511,"Port Manatee Channel, marker '4'",1,15.0,27.6535,-82.5898,Subordinate
ACT8516,"Piney Point, 0.6 mile NNW of",1,,27.6537,-82.5622,Subordinate
ACT8521,"Lewis Island, 0.9 mile east of",1,,27.7245,-82.6097,Subordinate
ACT8526,"Camp Key, 1.9 miles northwest of",1,,27.7078,-82.55,Subordinate
ACT8531,"Shell Point, 1.1 miles west of",1,,27.7213,-82.5037,Weak and variable
ACT8536,"Cut E Channel, marker '2E'",1,15.0,27.7253,-82.5357,Subordinate
ACT8541,"Port of St. Petersburg approach, marker 'S'",1,12.0,27.7592,-82.6102,Weak and variable
ACT8546,"Snell Isle, 1.8 miles east of",1,,27.7937,-82.5722,Subordinate
ACT8551,"Ross Island, 1 mile east of, marker '4'",1,15.0,27.837,-82.5732,Subordinate
ACT8561,"Weedon I. powerplant channel, marker '10'",1,23.0,27.862,-82.5853,Subordinate
ACT8566,"Gandy Bridge, west channel",1,,27.8792,-82.5805,Subordinate
ACT8571,"Gandy Bridge, east channel",1,6.0,27.8832,-82.5523,Subordinate
ACT8576,W Howard Frankland Bridge,1,,27.9258,-82.5862,Subordinate
ACT8581,Courtney Campbell Parkway,1,,27.968,-82.6242,Subordinate
ACT8586,Gadsden Pt. Cut-Cut G Channel junction,1,15.0,27.786,-82.522,Weak and variable
ACT8591,"Cut A Channel, marker '10', Hillsborough Bay",1,15.0,27.8118,-82.4473,Subordinate
ACT8596,"Cut C Channel, marker '21', Hillsborough Bay",1,15.0,27.846,-82.4437,Subordinate
ACT8601,"Alafia River ent., 1.2 miles west of",1,,27.8495,-82.4213,Weak and variable
ACT8606,Pass-a-Grille Channel,1,,27.685,-82.735,Subordinate
ACT8611,"Bridge, 0.8 mi. south of Maximo Pt.",1,,27.6933,-82.68,Subordinate
ACT8616,"Gulfport, south of",1,,27.7283,-82.7067,Weak and variable
ACT8621,Blind Pass (north end),1,,27.7567,-82.7617,Subordinate
ACT8626,Treasure Island Causeway,1,,27.77,-82.755,Weak and variable
ACT8646,"Treasure Island, 3.5 miles southwest of",1,,27.75,-82.8333,Weak and variable
ACT8651,The Narrows (Indian Rocks Beach Bridge),1,,27.8767,-82.85,Subordinate
ACT8656,"Clearwater Pass, 0.2 mi. NE of Sand Key",1,,27.9567,-82.8233,Subordinate
ACT8666,St. Marks River approach,1,,30.0467,-84.18,Subordinate
ACT8671,"Four Mile Point, St. Marks River",1,,30.1117,-84.2033,Subordinate
ACT8676,"St. Marks, St. Marks River",1,,30.155,-84.2017,Subordinate
ACT8716,"Pensacola Bay entrance, midchannel",1,,30.335,-87.3,Subordinate
ACT8731,"Channel, 6 miles N of Mobile Point",1,,30.33,-88.0283,Subordinate
ACT8736,"Great Point Clear, channel west of",1,,30.49,-88.0183,Weak and variable
ACT8741,Mobile River entrance,1,,30.67,-88.0333,Subordinate
ACT8746,Tensaw River entrance (bridge),1,,30.6817,-88.0117,Subordinate
ACT8771,"Quatre Bayoux Pass, Barataria Bay",1,,29.31,-89.8517,Subordinate
ACT8776,"Pass Abel, Barataria Bay",1,,29.295,-89.9033,Subordinate
ACT8781,"Barataria Pass, Barataria Bay",1,,29.2717,-89.9483,Subordinate
ACT8786,"Barataria Bay, 1.1 mi. NE of Manilla",1,,29.4367,-89.96,Subordinate
ACT8791,"Caminada Pass, Barataria Bay",1,,29.1983,-90.0467,Subordinate
ACT8801,"Cat Island Pass, Terrebonne Bay",1,6.0,29.08,-90.5733,Subordinate
ACT8806,Wine Island Pass,1,,29.07,-90.6333,Subordinate
ACT8811,"Caillou Boca, Caillou Bay",1,4.0,29.0583,-90.8083,Subordinate
ACT8821,"Calcasieu Pass, 35 miles south of",1,,29.1692,-93.3205,Weak and variable
ACT8826,"Calcasieu Pass, 67 miles south of",1,,28.6633,-93.3325,Weak and variable
ACT8831,"Texas Point, 1.7 miles SSE of",1,,29.65,-93.8267,Subordinate
ACT8851,Galveston Bay Ent. (between jetties),1,5.0,29.3487,-94.7142,Subordinate
ACT8851,Galveston Bay Ent. (between jetties),2,15.0,29.3487,-94.7142,Harmonic
ACT8851,Galveston Bay Ent. (between jetties),3,34.0,29.3487,-94.7142,Subordinate
ACT8856,Bolivar Roads,1,8.0,29.3433,-94.7813,Subordinate
ACT8856,Bolivar Roads,2,14.0,29.3433,-94.7813,Harmonic
ACT8856,Bolivar Roads,3,31.0,29.3433,-94.7813,Subordinate
ACT8876,"Houston Channel, W of Port Bolivar",1,3.0,29.3647,-94.7967,Subordinate
ACT8876,"Houston Channel, W of Port Bolivar",2,14.0,29.3647,-94.7967,Subordinate
ACT8876,"Houston Channel, W of Port Bolivar",3,26.0,29.3647,-94.7967,Subordinate
ACT8881,Houston Ship Channel (Red Fish Bar),1,7.0,29.5073,-94.8747,Subordinate
ACT8881,Houston Ship Channel (Red Fish Bar),2,14.0,29.5073,-94.8747,Subordinate
ACT8881,Houston Ship Channel (Red Fish Bar),3,24.0,29.5073,-94.8747,Subordinate
ACT8916,Las Mareas,1,,17.9235,-66.1617,Weak and variable
ACT8921,"Punta Ostiones, 1.5 miles west of",1,,18.0867,-67.2267,Subordinate
ACT8926,Vieques Passage,1,,18.1883,-65.6183,Harmonic
ACT8931,Vieques Sound,1,,18.2645,-65.57,Subordinate
ACT8936,"Largo Shoals, west of",1,,18.3167,-65.5833,Subordinate
ACT8951,Fajardo Harbor (channel),1,,18.3333,-65.6167,Subordinate
ACT8971,Bahia de San Juan,1,,18.4538,-66.11,Weak and variable
BOS1101,Little Misery Island,15,5.0,42.5422,-70.8001,Harmonic
BOS1101,Little Misery Island,11,18.0,42.5422,-70.8001,Harmonic
BOS1101,Little Misery Island,1,50.0,42.5422,-70.8001,Harmonic
BOS1102,Haste Shoal,9,4.0,42.5393,-70.845,Harmonic
BOS1102,Haste Shoal,2,15.0,42.5393,-70.845,Harmonic
BOS1103,Abbot Rock,1,,42.5296,-70.8599,Weak and variable
BOS1104,"Fort Pickering, 0.2nm south of",8,6.0,42.5224,-70.8679,Harmonic
BOS1104,"Fort Pickering, 0.2nm south of",5,16.0,42.5224,-70.8679,Harmonic
BOS1104,"Fort Pickering, 0.2nm south of",1,29.0,42.5224,-70.8679,Weak and variable
BOS1105,Marblehead Channel,9,4.0,42.5007,-70.8202,Harmonic
BOS1105,Marblehead Channel,5,17.0,42.5007,-70.8202,Weak and variable
BOS1105,Marblehead Channel,1,30.0,42.5007,-70.8202,Weak and variable
BOS1106,Northeast Grave,12,8.0,42.3718,-70.8618,Harmonic
BOS1106,Northeast Grave,7,25.0,42.3718,-70.8618,Harmonic
BOS1106,Northeast Grave,1,45.0,42.3718,-70.8618,Harmonic
BOS1107,Commissioners Ledge,4,6.0,42.3358,-70.913,Harmonic
BOS1107,Commissioners Ledge,1,16.0,42.3358,-70.913,Harmonic
BOS1108,"Lovell Island, 1.3nm north of",9,4.0,42.355,-70.9319,Harmonic
BOS1108,"Lovell Island, 1.3nm north of",4,20.0,42.355,-70.9319,Harmonic
BOS1108,"Lovell Island, 1.3nm north of",1,30.0,42.355,-70.9319,Harmonic
BOS1109,South Channel Aldridge Ledge,9,4.0,42.3496,-70.9129,Harmonic
BOS1109,South Channel Aldridge Ledge,4,20.0,42.3496,-70.9129,Harmonic
BOS1109,South Channel Aldridge Ledge,1,30.0,42.3496,-70.9129,Harmonic
BOS1110,"Deer Island, 0.7 nm ESE of",10,7.0,42.3441,-70.9389,Harmonic
BOS1110,"Deer Island, 0.7 nm ESE of",7,16.0,42.3441,-70.9389,Harmonic
BOS1110,"Deer Island, 0.7 nm ESE of",1,36.0,42.3441,-70.9389,Harmonic
BOS1111,Boston Harbor (Deer Island Light),14,8.0,42.3378,-70.9558,Harmonic
BOS1111,Boston Harbor (Deer Island Light),8,28.0,42.3378,-70.9558,Harmonic
BOS1111,Boston Harbor (Deer Island Light),1,51.0,42.3378,-70.9558,Harmonic
BOS1112,"Spectacle Island, 0.4nm north of",19,3.0,42.3342,-70.986,Harmonic
BOS1112,"Spectacle Island, 0.4nm north of",11,16.0,42.3342,-70.986,Harmonic
BOS1112,"Spectacle Island, 0.4nm north of",1,33.0,42.3342,-70.986,Harmonic
BOS1113,Boston Channel Light No.5,21,3.0,42.3358,-71.0003,Harmonic
BOS1113,Boston Channel Light No.5,14,15.0,42.3358,-71.0003,Harmonic
BOS1113,Boston Channel Light No.5,3,33.0,42.3358,-71.0003,Harmonic
BOS1114,"Fort Independence, 0.1nm north of",8,6.0,42.3418,-71.0089,Harmonic
BOS1114,"Fort Independence, 0.1nm north of",5,16.0,42.3418,-71.0089,Harmonic
BOS1114,"Fort Independence, 0.1nm north of",2,26.0,42.3418,-71.0089,Harmonic
BOS1115,Ted William Tunnel,7,7.0,42.3517,-71.0261,Harmonic
BOS1115,Ted William Tunnel,4,16.0,42.3517,-71.0261,Harmonic
BOS1115,Ted William Tunnel,1,26.0,42.3517,-71.0261,Harmonic
BOS1117,Charles River Entrance,1,,42.3705,-71.0518,Weak and variable
BOS1118,Charlestown Pier 1,16,8.0,42.38,-71.045,Harmonic
BOS1118,Charlestown Pier 1,9,31.0,42.38,-71.045,Weak and variable
BOS1118,Charlestown Pier 1,1,57.0,42.38,-71.045,Weak and variable
BOS1119,Nixes Mate,8,4.0,42.3325,-70.9394,Harmonic
BOS1119,Nixes Mate,5,14.0,42.3325,-70.9394,Harmonic
BOS1119,Nixes Mate,1,27.0,42.3325,-70.9394,Harmonic
BOS1120,Lovell Island Narrows,15,2.0,42.3282,-70.9331,Harmonic
BOS1120,Lovell Island Narrows,8,14.0,42.3282,-70.9331,Harmonic
BOS1120,Lovell Island Narrows,1,25.0,42.3282,-70.9331,Harmonic
BOS1121,"Fort Warren, Georges Island, 0.2nm east of",1,,42.3218,-70.921,Weak and variable
BOS1122,"Georges Island, 0.4nm southeast of",17,7.0,42.3129,-70.92,Harmonic
BOS1122,"Georges Island, 0.4nm southeast of",9,33.0,42.3129,-70.92,Harmonic
BOS1122,"Georges Island, 0.4nm southeast of",1,72.0,42.3129,-70.92,Harmonic
BOS1123,Hull Gut,9,9.0,42.3034,-70.9249,Harmonic
BOS1123,Hull Gut,5,22.0,42.3034,-70.9249,Harmonic
BOS1123,Hull Gut,1,35.0,42.3034,-70.9249,Harmonic
BOS1124,"The Piglets, 0.4 n.mi. northest of",8,7.0,42.2834,-70.9309,Harmonic
BOS1124,"The Piglets, 0.4 n.mi. northest of",5,17.0,42.2834,-70.9309,Harmonic
BOS1124,"The Piglets, 0.4 n.mi. northest of",1,30.0,42.2834,-70.9309,Harmonic
BOS1125,Jacknife Ledge,9,6.0,42.2588,-70.941,Harmonic
BOS1125,Jacknife Ledge,6,16.0,42.2588,-70.941,Harmonic
BOS1125,Jacknife Ledge,1,32.0,42.2588,-70.941,Harmonic
BOS1126,Weymouth Harbor Entrance,8,6.0,42.2482,-70.9607,Harmonic
BOS1126,Weymouth Harbor Entrance,5,16.0,42.2482,-70.9607,Harmonic
BOS1126,Weymouth Harbor Entrance,1,29.0,42.2482,-70.9607,Harmonic
BOS1127,"Point Allerton, 0.65 n.mi. NNW of",9,4.0,42.3193,-70.8871,Harmonic
BOS1127,"Point Allerton, 0.65 n.mi. NNW of",5,17.0,42.3193,-70.8871,Harmonic
BOS1127,"Point Allerton, 0.65 n.mi. NNW of",1,30.0,42.3193,-70.8871,Harmonic
BOS1128,"Minots Ledge Light, 3.3 miles north of",1,,42.3186,-70.7508,Weak and variable
BOS1129,"Minots Ledge Light, 6.5 miles north of",1,,42.3633,-70.7381,Weak and variable
BOS1130,"Stellwagen Basin, east end",17,30.0,42.3381,-70.532,Harmonic
BOS1130,"Stellwagen Basin, east end",10,122.0,42.3381,-70.532,Harmonic
BOS1130,"Stellwagen Basin, east end",1,240.0,42.3381,-70.532,Harmonic
BOS1131,"Stellwagen Bank, 16nm North of Race Point",26,8.0,42.324,-70.294,Harmonic
BOS1131,"Stellwagen Bank, 16nm North of Race Point",13,51.0,42.324,-70.294,Harmonic
BOS1131,"Stellwagen Bank, 16nm North of Race Point",1,90.0,42.324,-70.294,Harmonic
BOS1132,"Stellwagen Bank, 15nm NNE of Race Point",15,27.0,42.3121,-70.112,Harmonic
BOS1132,"Stellwagen Bank, 15nm NNE of Race Point",9,105.0,42.3121,-70.112,Harmonic
BOS1132,"Stellwagen Bank, 15nm NNE of Race Point",1,210.0,42.3121,-70.112,Harmonic
BOS1133,"Stellwagen Bank, 13.4nm SE of Eastern Pt. Light",10,12.0,42.4224,-70.4498,Harmonic
BOS1133,"Stellwagen Bank, 13.4nm SE of Eastern Pt. Light",6,38.0,42.4224,-70.4498,Harmonic
BOS1133,"Stellwagen Bank, 13.4nm SE of Eastern Pt. Light",1,71.0,42.4224,-70.4498,Harmonic
BOS1134,"Stellwagen Basin, 13.8nm SE of Eastern Pt. Light",17,35.0,42.3882,-70.483,Harmonic
BOS1134,"Stellwagen Basin, 13.8nm SE of Eastern Pt. Light",12,100.0,42.3882,-70.483,Harmonic
BOS1134,"Stellwagen Basin, 13.8nm SE of Eastern Pt. Light",1,245.0,42.3882,-70.483,Harmonic
BOS1135,"Stellwagen Bank, 17nm ESE of Eastern Pt. Light",14,52.0,42.4731,-70.312,Harmonic
BOS1135,"Stellwagen Bank, 17nm ESE of Eastern Pt. Light",9,150.0,42.4731,-70.312,Harmonic
BOS1135,"Stellwagen Bank, 17nm ESE of Eastern Pt. Light",1,308.0,42.4731,-70.312,Harmonic
CAB1401,Portland Harbor Entrance,11,9.0,43.628,-70.2095,Harmonic
CAB1401,Portland Harbor Entrance,8,19.0,43.628,-70.2095,Harmonic
CAB1401,Portland Harbor Entrance,2,39.0,43.628,-70.2095,Harmonic
CAB1402,"Spring Point, NE of",10,7.0,43.6537,-70.2227,Harmonic
CAB1402,"Spring Point, NE of",6,20.0,43.6537,-70.2227,Harmonic
CAB1402,"Spring Point, NE of",1,36.0,43.6537,-70.2227,Harmonic
CAB1403,"Portland Breakwater Light, 0.3 n.mi east of",11,6.0,43.6553,-70.2278,Harmonic
CAB1403,"Portland Breakwater Light, 0.3 n.mi east of",7,20.0,43.6553,-70.2278,Harmonic
CAB1403,"Portland Breakwater Light, 0.3 n.mi east of",2,36.0,43.6553,-70.2278,Harmonic
CAB1404,Diamond Island Roads,11,7.0,43.6625,-70.2157,Harmonic
CAB1404,Diamond Island Roads,8,17.0,43.6625,-70.2157,Harmonic
CAB1404,Diamond Island Roads,3,34.0,43.6625,-70.2157,Harmonic
CAB1405,Ocean Gate Terminal,12,3.0,43.661,-70.24,Harmonic
CAB1405,Ocean Gate Terminal,1,21.0,43.661,-70.24,Harmonic
CAB1406,"State Pier, Portland Harbor",9,3.0,43.6547,-70.245,Harmonic
CAB1406,"State Pier, Portland Harbor",5,17.0,43.6547,-70.245,Harmonic
CAB1406,"State Pier, Portland Harbor",1,30.0,43.6547,-70.245,Harmonic
CAB1407,"Fore River, Portland River Bridge",7,5.0,43.6458,-70.2573,Harmonic
CAB1407,"Fore River, Portland River Bridge",2,21.0,43.6458,-70.2573,Harmonic
CAB1409,"Chandler Cove, S. Ent",11,4.0,43.707,-70.1323,Harmonic
CAB1409,"Chandler Cove, S. Ent",7,17.0,43.707,-70.1323,Harmonic
CAB1409,"Chandler Cove, S. Ent",1,37.0,43.707,-70.1323,Harmonic
CAB1410,"Hussey Sound, Between Long and Peaks Island",10,11.0,43.6708,-70.1763,Harmonic
CAB1410,"Hussey Sound, Between Long and Peaks Island",7,31.0,43.6708,-70.1763,Harmonic
CAB1410,"Hussey Sound, Between Long and Peaks Island",1,70.0,43.6708,-70.1763,Harmonic
CAB1411,"Long Island, Mariner Ledge",9,9.0,43.702,-70.1642,Harmonic
CAB1411,"Long Island, Mariner Ledge",4,26.0,43.702,-70.1642,Harmonic
CAB1412,"Hussey Sound, Cow Island",8,11.0,43.6898,-70.1783,Harmonic
CAB1412,"Hussey Sound, Cow Island",5,30.0,43.6898,-70.1783,Harmonic
CAB1412,"Hussey Sound, Cow Island",1,57.0,43.6898,-70.1783,Harmonic
CAB1413,"Cow Island, NE of",6,13.0,43.6942,-70.181,Harmonic
CAB1413,"Cow Island, NE of",2,39.0,43.6942,-70.181,Harmonic
CAB1414,Lucksee Sound Between Hope and Cliff Is.,5,14.0,43.6984,-70.1157,Harmonic
CAB1414,Lucksee Sound Between Hope and Cliff Is.,3,27.0,43.6984,-70.1157,Harmonic
CAB1414,Lucksee Sound Between Hope and Cliff Is.,1,40.0,43.6984,-70.1157,Harmonic
CAB1415,Stepping Stones,12,6.0,43.6958,-70.1327,Harmonic
CAB1415,Stepping Stones,8,19.0,43.6958,-70.1327,Harmonic
CAB1415,Stepping Stones,1,42.0,43.6958,-70.1327,Harmonic
CAB1416,"Eagle Island W. of., Broad Sound",14,19.0,43.71,-70.0628,Harmonic
CAB1416,"Eagle Island W. of., Broad Sound",11,39.0,43.71,-70.0628,Harmonic
CAB1416,"Eagle Island W. of., Broad Sound",3,91.0,43.71,-70.0628,Harmonic
CAB1417,"Littlejohn Island, South of Town Ledge",10,6.0,43.7542,-70.1277,Harmonic
CAB1417,"Littlejohn Island, South of Town Ledge",6,20.0,43.7542,-70.1277,Harmonic
CAB1417,"Littlejohn Island, South of Town Ledge",1,36.0,43.7542,-70.1277,Harmonic
CAB1418,"Maine Kennebec Bridge, 0.2 n.mi. SW of",10,4.0,44.088,-69.7852,Harmonic
CAB1418,"Maine Kennebec Bridge, 0.2 n.mi. SW of",1,19.0,44.088,-69.7852,Harmonic
CAB1419,"Goose Cove, south of Chops Passage, Kennebec River",8,4.0,43.9752,-69.8267,Harmonic
CAB1419,"Goose Cove, south of Chops Passage, Kennebec River",5,14.0,43.9752,-69.8267,Harmonic
CAB1419,"Goose Cove, south of Chops Passage, Kennebec River",1,27.0,43.9752,-69.8267,Harmonic
CAB1420,"Bath Iron Works, Kennebec River",12,4.0,43.9038,-69.8093,Harmonic
CAB1420,"Bath Iron Works, Kennebec River",8,16.0,43.9038,-69.8093,Harmonic
CAB1420,"Bath Iron Works, Kennebec River",1,36.0,43.9038,-69.8093,Harmonic
CAB1421,"Merrymeeting Bay, N of Chops Pass., Kennebec River",12,4.0,43.9843,-69.8362,Harmonic
CAB1421,"Merrymeeting Bay, N of Chops Pass., Kennebec River",7,20.0,43.9843,-69.8362,Harmonic
CAB1421,"Merrymeeting Bay, N of Chops Pass., Kennebec River",1,40.0,43.9843,-69.8362,Harmonic
CAB1423,"Seal Cove, Cape Elizabeth",9,3.0,43.5523,-70.2177,Harmonic
CAB1423,"Seal Cove, Cape Elizabeth",4,16.0,43.5523,-70.2177,Weak and variable
CAB1425,Saco River Entrance,11,1.0,43.4621,-70.3512,Harmonic
CAB1425,Saco River Entrance,4,13.0,43.4621,-70.3512,Weak and variable
CAM0001,Cape May Harbor entrance,16,5.0,38.9475,-74.8727,Harmonic
CAM0001,Cape May Harbor entrance,10,15.0,38.9475,-74.8727,Harmonic
CAM0001,Cape May Harbor entrance,2,28.0,38.9475,-74.8727,Harmonic
CFR1601,"Hilton RR Bridge, 0.1 nm N of",7,11.6,34.2592,-77.9481,Harmonic
CFR1601,"Hilton RR Bridge, 0.1 nm N of",1,31.1,34.2592,-77.9481,Harmonic
CFR1602,Isabel Holmes Bridge,8,6.3,34.2524,-77.9501,Harmonic
CFR1602,Isabel Holmes Bridge,1,29.2,34.2524,-77.9501,Harmonic
CFR1603,"Wilmington, Northeast River",19,4.3,34.2419,-77.9539,Harmonic
CFR1603,"Wilmington, Northeast River",13,14.1,34.2419,-77.9539,Harmonic
CFR1603,"Wilmington, Northeast River",1,33.8,34.2419,-77.9539,Harmonic
CFR1604,Point Peter,12,5.0,34.2425,-77.9577,Harmonic
CFR1604,Point Peter,1,23.0,34.2425,-77.9577,Harmonic
CFR1605,"Wilmington, USS North Carolina",9,5.0,34.2335,-77.9503,Harmonic
CFR1605,"Wilmington, USS North Carolina",3,25.0,34.2335,-77.9503,Harmonic
CFR1607,"State Pier, N end, sidelooking",1,20.0,34.2078,-77.9554,Harmonic
CFR1607,"State Pier, N end, sidelooking",9,151.0,34.2078,-77.9554,Harmonic
CFR1607,"State Pier, N end, sidelooking",19,315.0,34.2078,-77.9554,Harmonic
CFR1608,Dram Tree Point,10,6.0,34.1906,-77.9577,Harmonic
CFR1608,Dram Tree Point,2,32.0,34.1906,-77.9577,Harmonic
CFR1609,"Port of Wilmington, South End",25,14.0,34.1758,-77.9569,Harmonic
CFR1609,"Port of Wilmington, South End",3,14.0,34.1758,-77.9569,Harmonic
CFR1609,"Port of Wilmington, South End",15,14.0,34.1758,-77.9569,Harmonic
CFR1610,Lower Brunswick Range,10,9.0,34.1559,-77.9583,Harmonic
CFR1610,Lower Brunswick Range,8,16.0,34.1559,-77.9583,Harmonic
CFR1610,Lower Brunswick Range,1,39.0,34.1559,-77.9583,Harmonic
CFR1611,Upper Big I Range,10,6.0,34.1355,-77.9421,Harmonic
CFR1611,Upper Big I Range,6,19.8,34.1355,-77.9421,Harmonic
CFR1611,Upper Big I Range,1,36.0,34.1355,-77.9421,Harmonic
CFR1612,"Campbell Island, East Side",9,9.0,34.1199,-77.9352,Harmonic
CFR1612,"Campbell Island, East Side",7,15.0,34.1199,-77.9352,Harmonic
CFR1612,"Campbell Island, East Side",1,35.0,34.1199,-77.9352,Harmonic
CFR1613,"Keg Island, West Side",8,7.0,34.097,-77.9346,Harmonic
CFR1613,"Keg Island, West Side",1,30.0,34.097,-77.9346,Harmonic
CFR1614,"Doctor Point, 0.6 NM NNW of",9,6.0,34.0788,-77.9321,Harmonic
CFR1614,"Doctor Point, 0.6 NM NNW of",6,16.0,34.0788,-77.9321,Harmonic
CFR1614,"Doctor Point, 0.6 NM NNW of",1,32.0,34.0788,-77.9321,Harmonic
CFR1615,"Myrtle Sound, south end, ICW",1,16.0,34.0793,-77.8844,Harmonic
CFR1616,"Snows Cut, ICW",4,3.0,34.0558,-77.899,Harmonic
CFR1617,"Orton Point, 0.5 NM S of",10,8.0,34.0473,-77.941,Harmonic
CFR1617,"Orton Point, 0.5 NM S of",8,15.0,34.0473,-77.941,Harmonic
CFR1617,"Orton Point, 0.5 NM S of",1,38.0,34.0473,-77.941,Harmonic
CFR1618,Upper Midnight Channel,10,7.0,34.0291,-77.9408,Harmonic
CFR1618,Upper Midnight Channel,6,20.0,34.0291,-77.9408,Harmonic
CFR1618,Upper Midnight Channel,2,33.0,34.0291,-77.9408,Harmonic
